"","SRR13801311","SRR13801300","SRR13801289","SRR13801322","SRR13801278","SRR13801219","SRR13801208","SRR13801197","SRR13801185","SRR13801126","SRR13801115","SRR13801016","SRR13801015","SRR13801018","SRR13801014","SRR13801013","SRR13801011","SRR13801010","SRR13801009","SRR13801008","SRR13801349","SRR13801320","SRR13801319","SRR13801318","SRR13801321","SRR13801317","SRR13801316","SRR13801315","SRR13801314","SRR13801313","SRR13801312","SRR13801310","SRR13801309","SRR13801220","SRR13801221","SRR13801216","SRR13801215","SRR13801214","SRR13801213","SRR13801212","SRR13801211","SRR13801210","SRR13801179","SRR13801178","SRR13801177","SRR13801176","SRR13801127","SRR13801125","SRR13801124","SRR13801123","SRR13801122","SRR13801121","SRR13801120","SRR13801074","SRR13801073","SRR13801075","SRR13801071","SRR13801069","SRR13801068","SRR13801067","SRR13801066","SRR13801065","SRR13801064","SRR13801576","SRR13801574","SRR13801572","SRR13801569","SRR13801175","SRR13801174","SRR13801173","SRR13801352","SRR13801351","SRR13801353","SRR13801424","SRR13801422","SRR13801421","SRR13801420","SRR13801419","SRR13801418","SRR13801417","SRR13801416","SRR13801529","SRR13801528","SRR13801527","SRR13801530","SRR13801526","SRR13801522","SRR13801521","SRR13800958","SRR13800956","SRR13801130","SRR13801129","SRR13801128","SRR13801131","SRR13801396","SRR13801395","SRR13801393","SRR13801392","SRR13801391","SRR13801390","SRR13801389","SRR13801435","SRR13801434","SRR13801433","SRR13801437","SRR13801432","SRR13801431","SRR13801430","SRR13801429","SRR13801428","SRR13801427","SRR13801426","SRR13801007","SRR13801266","SRR13801265","SRR13801264","SRR13801267","SRR13801263","SRR13801261","SRR13801260","SRR13801259","SRR13801258","SRR13801257","SRR13801256","SRR13801097","SRR13801095","SRR13801098","SRR13801093","SRR13801092","SRR13801091","SRR13801090","SRR13801089","SRR13801088","SRR13801087","SRR13801511","SRR13801510","SRR13801509","SRR13801512","SRR13801508","SRR13801507","SRR13801506","SRR13801505","SRR13801503","SRR13801502","SRR13801501","SRR13801500","SRR13801488","SRR13801487","SRR13801486","SRR13801490","SRR13801485","SRR13801484","SRR13801483","SRR13801481","SRR13801480","SRR13801479","SRR13801477"
"OTU177",0.00227475027198101,0.000494706638963095,0.000791452314998021,0.000593295757935331,0.00168083844176389,0.000692178384257886,0.00148456057007126,0.000791765637371338,0.000692246835443038,0.000296706557214914,0.00098872849515523,0,0,0,0,0,0,0,0,0,0,0.0028675961633541,0.00138421989321732,0.00108749382105783,0.00415307030554731,0.0028675961633541,0.00504251532529167,0.00622960545832097,0.0021756329113924,0.00158227848101266,0.00168067226890756,0.00286873083391038,0.00415348101265823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791217485906439,0.00128611001187178,0.000495687518588282,9.8941327792619e-05,0.000395569620253165,0.000395765311170476,0.000692520775623269,0.0019780437147661,0.000593765462642256,0.000396118043176867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475012370113805,0.0041538918010088,0.00425700425700426,0.00702136075949367,0.00138463060033627,0.0020769459005044,0.00306718116157119,0.00395530505290221,0.00346089192128943,0.00276980908101692,0.00435126582278481,0.00257094828438643,0.00306627101879327,0.00395687011573845,0.00267009493670886,0.00197706603400554,0.000990197049212793,0.00158243497181288,0.00168166979918884,0.00257222002374357,0.00326377212936406,0.00296677215189873,0.000988924050632911,0.00138435676851577,0.00405418767922476,0.00326312666864432,0.00356012658227848,0.00237482683554324,0.00514240506329114,0.000296765258680384,0.00128623726130405,0.0021756329113924,0.00188007124480507,0.00662317121391854,0.00603243670886076,0.00949085516559565,0.00820806962025316,0.00405940594059406,0.00583349812141586,0.00385718524379389,0.00741546371366423,0.00702274975272008,0.00929588607594937,0.00949179355349021
"OTU403",0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0.00019776525264511,0,9.88826263225551e-05,0.00326344936708861,0,0.000197726149283243,0.00207735681076269,0,0,0,0,0,0.0111781580769611,0,0,0,0,0,0,0,9.89217528934613e-05,9.89021857383048e-05,0,0,0.000593530517360768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830367734282325,9.88630746416214e-05,0.000395491398062092,9.88826263225551e-05,0,0,0,0,0,0,0.000296794618124258,0.000395530505290221,0,0,0.00019780437147661,0,0.000395452298566485,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0.000197706603400554,0,0,0,0.00168100464748344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU7288",9.89021857383048e-05,0,0,0.00019776525264511,0.000395491398062092,0,9.89707046714173e-05,0,0,0,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0,9.88826263225551e-05,9.88826263225551e-05,9.8872849515523e-05,9.88826263225551e-05,9.88924050632911e-05,0.000296677215189873,0.000197726149283243,9.89217528934613e-05,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,9.88924050632911e-05,0,0,0,0,0,0,0.000197843505786923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,9.8960910440376e-05,9.89021857383048e-05,0,0,0,0,0.000197882655585238,0.000395530505290221,9.88826263225551e-05,9.89217528934613e-05,0,0,9.89119683481701e-05,0,0,0.00029655990510083,9.90197049212793e-05,0,9.89217528934613e-05,9.89315393747527e-05,9.89021857383048e-05,0,0,0,0,9.88826263225551e-05,9.88924050632911e-05,9.89511181476351e-05,0.000197784810126582,0,0,0,0,9.88533017002768e-05,0.000197784810126582,0.000296589223924864,9.88924050632911e-05,0.000198019801980198,0.000197745699031046,0,9.8872849515523e-05,9.89119683481701e-05,0.000197784810126582,0.000197745699031046
"OTU225",0,0.014544375185515,0.0621290067273447,0,9.8872849515523e-05,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0.000197843505786923,0.000296647878967665,0.00296677215189873,0,0.00019782393669634,9.88826263225551e-05,0,0.000296589223924864,0.000395530505290221,0.000395530505290221,0.000889855645639707,0.00019776525264511,0,0,0.000593178447849728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593765462642256,0.000197843505786923,0,0.000593178447849728,0.067246835443038,0,0,9.91375037176564e-05,0,0,0,0,0,0,0,0.000593119810201661,0.027681660899654,0.0122602333399249,0.000889943636902996,0.000197745699031046,0.0028675961633541,0,0,0.0749604430379747,0.00108749382105783,0.000296794618124258,0.00276871353703154,0.000197843505786923,0.0362935126582278,0.000395608742953219,0.00158212202116088,0.000692041522491349,0.0136444532331422,0,0,0,0,0,0.00118659151587066,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0.00800949273212696,0.010384729502522,0.0134453781512605,0.000494510928691524,0.0781481847858344,0.00583407495303075,0.110528917449333,0.025116187085929,0.00266956693691912,0.00355977454761198,0.0148309274273285,0.00108749382105783,0.00178129638792677,0.00019780437147661,0.000198000198000198,0.000197784810126582,0.00375828305805558,0,0.000692589294548333,0,0.000692178384257886,0,0.000593354430379747,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0.000692246835443038,0,0,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0
"OTU12774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,9.8872849515523e-05,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,0,0,0,0,0,9.89315393747527e-05,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0.000296677215189873,0,0,0,0.000197745699031046,0,0,9.8872849515523e-05
"OTU4008",0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU53",0.00365938087231728,0.00286929850598595,0.00257222002374357,0.000692178384257886,0.00405378683013644,0.0019776525264511,0.00415676959619952,0.0022763262074426,0.00158227848101266,0.00138463060033627,0.00306505833498121,0,0,9.8872849515523e-05,0,0,0,0,0,0,9.89119683481701e-05,0.00514189656877287,0.00217520268934151,0.00296589223924864,0.00761396222683674,0.00543854444774053,0.00741546371366423,0.00652625333728864,0.0044501582278481,0.00375791139240506,0.00425111220958972,0.00356118310416461,0.00534018987341772,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168117088607595,0,0.0075187969924812,0.00553742707406309,0.00247304382233653,0.000395569620253165,0,0.000692178384257886,0.000197726149283243,0,0.00830696202531645,0.000296647878967665,0.0391652655523687,0,0.00108792404312135,0.000395530505290221,0,0,0,0,0.000296853354442905,0,0.000296589223924864,0,0,0,0.00029655990510083,9.89021857383048e-05,0,0,0,0,0.000790904597132971,0,0.000494608764467306,0,0.00563519525457242,0.000593295757935331,0.00237294838837255,9.88826263225551e-05,0,0,0.00405739732805542,0.0110770448026901,0.00673200673200673,0.00929588607594937,0.00346157650084067,0.0040549896152705,0.00336400514494905,0.00593295757935331,0.00543854444774053,0.00494608764467306,0.00682357594936709,0.00385642242657965,0.00544015825914936,0.00494608764467306,0.00662579113924051,0.00415183867141162,0.00207941380334687,0.0041538918010088,0.00385794836284499,0.00484764542936288,0.00593413114429829,0.00326344936708861,0.00237341772151899,0.00237318303174132,0.00524077919509542,0.00375753980025709,0.00405458860759494,0.00435384919849594,0.00632911392405063,0.001285982787615,0.00277035717819333,0.0033623417721519,0.00257272907183851,0.00771055753262159,0.00909810126582278,0.00968858131487889,0.0160205696202532,0.0096039603960396,0.0144354360292664,0.00395608742953219,0.0073165908641487,0.0554896142433234,0.00939477848101266,0.00998615780106783
"OTU146",0.0019780437147661,0.000494706638963095,0.000593589236248516,9.88826263225551e-05,0.000593237097093138,0.000593295757935331,0.000593824228028504,0.000197941409342835,0.000296677215189873,0.000296706557214914,0.000692109946608661,9.88826263225551e-05,0,0,0,0,9.89217528934613e-05,0,9.88924050632911e-05,0.00029673590504451,0,0.00622960545832097,0.00098872849515523,0.00257043994068216,0.00405418767922476,0.00603184020567586,0.00672335376705557,0.00247206565806388,0.00187895569620253,0.0021756329113924,0.00108749382105783,0.00187951330497576,0.00385680379746835,0,0.00039580447259054,0.00158196559224837,9.8872849515523e-05,0,0.00158212202116088,0.000693000693000693,0.000395452298566485,0.000494364247577615,0.000791139240506329,0,9.88924050632911e-05,9.89217528934613e-05,9.89021857383048e-05,0,0.00049480455220188,0.00079137402314769,0.000494657696873763,0,9.88924050632911e-05,0.00257145682919593,0.00108824693312228,0.000198275007435313,0.000395765311170476,0,0.000296823983377857,0.000197863078749505,0.00296706557214914,0.00049480455220188,0.00326797385620915,9.88533017002768e-05,0.000296589223924864,0.000395491398062092,0,0,0.000395530505290221,0.000593295757935331,0.00485004454122538,0.0033623417721519,0.000889767671774592,0.00336367233874159,0.014436863443093,0.00257196557522999,0.00484572784810127,0.00573632677282168,0.000395530505290221,0.000790904597132971,0.00543800672335377,0,0.00257094828438643,0,0,0.00019780437147661,0,0,0.000890471950133571,0,0,0,0,0.000296589223924864,0.0153419776304068,0,9.89021857383048e-05,0,9.89021857383048e-05,0,0,0.0816770493424305,0.000692315300168134,0.0116658428077113,0.000494510928691524,0.0017805915520823,0.000593295757935331,0.0128521997034108,0.026896074359735,0.00168083844176389,0,0.000889855645639707,0.000494315373208107,0.0113805047006432,0.00267035901493423,0.00930600930600931,0.00365901898734177,0.00128572841459796,0.00286816338641084,0.00593647966755714,0.00781172747948186,0.0028675961633541,0.00296765258680384,0.0033623417721519,0.00138435676851577,0.00306627101879327,0.00514393115045999,0.0022745253164557,0.00118623962040332,0.00158431527874047,0.000593413114429829,0.0074191314670096,0.00583696082311041,0.000989021857383048,0.000791139240506329,0.000988924050632911,0.00187876990012855,0.0028675961633541,0.00207653515277366,0.00128560126582278,0.00118741341777162,0.00247231012658228,0.000197843505786923,0.00108835460571881,0.000494462025316456,0.000494755590738175,0.00434954527481218,0.00395569620253165,0.00543746910528917,0.00405458860759494,0.00356435643564356,0.00405378683013644,0.00158243497181288,0.00464702392722958,0.00375865479723046,0.00652689873417722,0.00533913387383824
"OTU3757",0.000296706557214914,0.000296823983377857,0.000296794618124258,9.88826263225551e-05,0.000395491398062092,9.88826263225551e-05,0.000296912114014252,0,0,9.89021857383048e-05,0,0,0,0,0,0,9.89217528934613e-05,0.104321170770296,0,0,0,0,9.8872849515523e-05,0,0.000395530505290221,0.000395530505290221,0.000889855645639707,0.000593295757935331,0.000494462025316456,0.000494462025316456,0.000395452298566485,0.000395687011573845,0.000593354430379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395843641761504,0.000395608742953219,0.000396000396000396,0.00118670886075949,0.000395608742953219,0.000494510928691524,0.000395765311170476,0.000692178384257886,0.000395530505290221,0.000494608764467306,0.000395569620253165,0.000296647878967665,0.000494559841740851,0.000395687011573845,0.000692246835443038,0.000197706603400554,9.90197049212793e-05,9.89021857383048e-05,0.000197843505786923,0.000494657696873763,0.000296706557214914,0.000988924050632911,9.88924050632911e-05,0.000296647878967665,9.88826263225551e-05,0.000494413131612776,0.000395569620253165,0.00019790223629527,0.000494462025316456,0,0,0.000197784810126582,0.00019790223629527,0.00138394622380388,0.000791139240506329,0.000692041522491349,0.00178006329113924,0.00099009900990099,0.00108760134467075,0.00019780437147661,0.0012853470437018,0.000791295746785361,0.00148338607594937,0.00148309274273285
"OTU76",0.000692315300168134,0.000197882655585238,0.000692520775623269,0.00524077919509542,0.0118647419418628,0.058241866903985,0.000791765637371338,0.0103919239904988,0.000988924050632911,0.00019780437147661,0.00464702392722958,0,0,0,0.00019776525264511,0,0.000890295776041151,0,0,0,0,0.000593295757935331,0.000395491398062092,0.000692041522491349,0.000889943636902996,0.000791061010580441,0.00227407553885703,0.00207653515277366,0.0010878164556962,0.0010878164556962,0.00128521997034108,0.00079137402314769,0.000494462025316456,0.00079137402314769,9.89511181476351e-05,0,9.8872849515523e-05,0.00158274804629538,0.0821714624740433,0.0685080685080685,0,9.8872849515523e-05,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90295107942167e-05,0,0.000197726149283243,9.8872849515523e-05,0,0,0,0,0,0.00089003164556962,0,9.89315393747527e-05,0,0,0.000296677215189873,0,0,9.88630746416214e-05,0.000197745699031046,0,0,0,0,0.00019780437147661,0,0,9.8941327792619e-05,0,0,0,0,0,0.000494902504206671,9.88924050632911e-05,0,0,0,0,0.000197745699031046,0.00217541777909621,9.89021857383048e-05,0.000296589223924864,0,0,0,0.000296589223924864,9.88826263225551e-05,0,0.00177988727380599,0,0,0.000692726373082632,0.000395608742953219,0.00108900108900109,0.000988924050632911,0.000395608742953219,0.000395608742953219,0.00098941327792619,0.00148323939483833,0.00148323939483833,0.000494608764467306,0.000692246835443038,0.000889943636902996,0.000593471810089021,0.000890295776041151,0.00464794303797468,0.00029655990510083,0.0062382414100406,0.000692315300168134,0.000890295776041151,0.00148397309062129,0.000692315300168134,0.000296677215189873,0.000197784810126582,0.000296647878967665,0.00108770888954811,0.000494413131612776,0.00168117088607595,0.00059370670888581,0.00158227848101266,9.89217528934613e-05,0.00118729593351143,0.000197784810126582,0.00039580447259054,0.00266903914590747,0.00237341772151899,0.00296589223924864,0.00168117088607595,0.00237623762376238,0.00197745699031046,0.00227475027198101,0.0025706940874036,0.00286844708209693,0.0022745253164557,0.00326280403401226
"OTU12137",0,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0
"OTU715",0.00019780437147661,0,0.000296794618124258,9.88826263225551e-05,0.000296618548546569,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0.000593295757935331,0,9.88630746416214e-05,0.000395530505290221,0.000296647878967665,0.000692109946608661,0.000692178384257886,9.88924050632911e-05,9.88924050632911e-05,0.000593178447849728,0,0.000296677215189873,0,0,0,0,0.00079137402314769,0,0,0.000692041522491349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692041522491349,0.009200633161852,0.0216552951646396,0.000395687011573845,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168100464748344,0.000494755590738175,0.00632973988725151,0.000790904597132971,0.00593883005048006,9.88924050632911e-05,0.00118682622885966,0.00168050612890471,9.89021857383048e-05,0.00939570764513896,0.000197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0.000791687283523008,0.000791217485906439,0.000594000594000594,0.000692246835443038,0.000395608742953219,0.000791217485906439,0.000197882655585238,0.000791061010580441,0.000692178384257886,0.000989217528934613,9.88924050632911e-05,0.000296647878967665,9.89119683481701e-05,0.00425363537441883,0.000197784810126582,0.000197706603400554,9.90197049212793e-05,9.89021857383048e-05,0,9.89315393747527e-05,0.000494510928691524,9.88924050632911e-05,0.000197784810126582,9.88826263225551e-05,0.000395530505290221,0.000692178384257886,0.000593354430379747,0.000296853354442905,0.0022745253164557,0.020377881096053,0.00474918373404571,9.88924050632911e-05,0,0.00029655990510083,0.000197784810126582,0.000593178447849728,0.00089003164556962,0.00524752475247525,0.000197745699031046,0.000296706557214914,0.000692109946608661,0.00267062314540059,0.0010878164556962,0.00108760134467075
"OTU149",0.000890119671644743,9.8941327792619e-05,0.000692520775623269,0.000395530505290221,0.010579394898161,0.00296647878967665,0.000395882818685669,0.000692794932699921,0.00296677215189873,0.000296706557214914,0.000889855645639707,0,0,9.8872849515523e-05,0,0,0,0,0,0.00019782393669634,0,0.0019776525264511,0.000494364247577615,0.000790904597132971,0.0028675961633541,0.00158212202116088,0.00306505833498121,0.00168100464748344,0.000791139240506329,0.00168117088607595,0.0013840830449827,0.00079137402314769,0.00187895569620253,0,0,0,0,0.171233554258581,0,0.000198000198000198,0.0087988136431043,0,9.88924050632911e-05,0.0015830612446819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188025729836714,0.00257145682919593,0.00178200178200178,0.00316455696202532,0.000989021857383048,0.00247255464345762,0.00217670921143762,0.00158212202116088,0.00118659151587066,0.00197843505786923,0.00158227848101266,0.00158212202116088,0.00178041543026706,0.00168166979918884,0.00197784810126582,0.00158165282720443,0.000693137934448955,0.000692315300168134,0.00187951330497576,0.00207756232686981,0.00158243497181288,0.0010878164556962,0.000791139240506329,0.00108770888954811,0.00187876990012855,0.00148323939483833,0.000988924050632911,0.000890560063328716,0.00158227848101266,0.000494608764467306,0.00128623726130405,0.000791139240506329,0.000692657827033445,0.00395413206801107,0.00276898734177215,0.00257043994068216,0.00306566455696203,0.00237623762376238,0.00306505833498121,0.00128572841459796,0.00316393118449674,0.00356083086053412,0.00356012658227848,0.00484476962626063
"OTU30",0.000395608742953219,0.000494706638963095,0.000197863078749505,9.88826263225551e-05,0.000395491398062092,0.000395530505290221,0.000692794932699921,0.000197941409342835,0,0,0.000395491398062092,0.00850390586373974,0.000296706557214914,0,0,0,0,0,0,0,0.0225519287833828,0.000791061010580441,0.000197745699031046,0.000692041522491349,0.00128547414219322,0.000889943636902996,0.00158196559224837,0.00247206565806388,0.000593354430379747,0.000296677215189873,0.000593178447849728,0.00079137402314769,0.000791139240506329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0.151260504201681,0,0,0,0,9.88826263225551e-05,0,0,0,0.372477245745944,0,0.0428331190028687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358025912372663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108857001484414,0.000989021857383048,0.00168300168300168,0.00187895569620253,0.000593413114429829,0.000791217485906439,0.00128623726130405,0.00148323939483833,0.00118659151587066,0.000989217528934613,0.00148338607594937,0.00138435676851577,0.00039564787339268,0.00455040063309922,0.00118670886075949,0.00118623962040332,0.000297059114763838,0.00118682622885966,0.00079137402314769,0.000890383854372774,0.00128572841459796,0.000395569620253165,0.0182950949367089,0.000593295757935331,0.00177988727380599,0.252743992880451,0.000791139240506329,0.000890560063328716,0.00168117088607595,0.140666732614502,0.000296823983377857,9.88924050632911e-05,0.14812982386701,0.00207591933570581,0.00207674050632911,0.00168067226890756,0.00346123417721519,0.00267326732673267,0.00306505833498121,0.000395608742953219,0.00217520268934151,0.00247279920870425,0.00524129746835443,0.00355942258255883
"OTU594",0.000296706557214914,0.000593647966755714,0.000494657696873763,0,0.000692109946608661,0.00019776525264511,0.000791765637371338,0.000197941409342835,9.88924050632911e-05,0,0.000790982796124184,0,0,0,0,0,0,0,0,0,0,0.000988826263225551,0.000494364247577615,0.000988630746416213,0.00168100464748344,0.000791061010580441,0.00336167688352778,0.00177988727380599,0.000494462025316456,0.000296677215189873,0.000790904597132971,0.00118706103472154,0.00118670886075949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561931143648595,0.00366808763755329,0,0,0,9.89315393747527e-05,0,0.0124690747154874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197921820880752,0.00128572841459796,0.00178200178200178,0.00247231012658228,0.000395608742953219,0.000395608742953219,0.00108835460571881,0.00128547414219322,0.000889943636902996,0.000593530517360768,0.000988924050632911,0.00128547414219322,0.00158259149357072,0.00168166979918884,0.00158227848101266,0.00029655990510083,0.000396078819685117,0.000494510928691524,0.000890295776041151,0.00108824693312228,0.00128572841459796,0.000593354430379747,0.000197784810126582,0.000395530505290221,0.000889943636902996,0.000988826263225551,0.000494462025316456,0.000494755590738175,0.000593354430379747,0.000197843505786923,0.000494706638963095,0.000494462025316456,0.000494755590738175,0.00247133254250692,0.00237341772151899,0.00375679683638161,0.00375791139240506,0.00752475247524752,0.00187858414079494,0.000791217485906439,0.00207632983982598,0.00286844708209693,0.00267009493670886,0.00435040537868301
"OTU631",0.000989021857383048,0.000692589294548333,0.00118717847249703,0.000296647878967665,0.00138421989321732,0.000494413131612776,0.000791765637371338,0.000197941409342835,0.000395569620253165,0,0.000790982796124184,0,0,0,0,0,0,0,0,0,0,0.00148323939483833,0.000593237097093138,0.00118635689569946,0.00316424404232176,0.0028675961633541,0.00355942258255883,0.00385642242657965,0.00128560126582278,0.000988924050632911,0.0013840830449827,0.000494608764467306,0.00296677215189873,0,0,0.000296618548546569,0,0,0,0,0,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,0.0994955988527347,0.00316580925999209,0.0054525627044711,0.00197882655585238,0.000494462025316456,0.0509547838131988,0.00197863078749505,0.00652754425872812,0.000890648193963384,0.00703109526638938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116693037974684,0,0.000296706557214914,0,0.0490554841261992,0,0.000395530505290221,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0.00138545274616526,0.00286816338641084,0.00237600237600238,0.00524129746835443,0.00108792404312135,0.000593413114429829,0.00197882655585238,0.00217541777909621,0.0019776525264511,0.00158274804629538,0.000988924050632911,0.0028675961633541,0.0178041543026706,0.00316549609259076,0.0021756329113924,0.0012850929221036,0.00188137439350431,0.00217584808624271,0.00385794836284499,0.00425405619311436,0.0124616754030264,0.00118670886075949,0.000395569620253165,0.000395530505290221,0.0028675961633541,0.00177988727380599,0.0022745253164557,0.00188007124480507,0.00187895569620253,0.000296765258680384,0.00098941327792619,0.000791139240506329,0.00079160894518108,0.0055357848952155,0.00415348101265823,0.00583292140385566,0.00504351265822785,0.00683168316831683,0.00365829543207435,0.00652754425872812,0.00711884516511766,0.00524233432245302,0.00870253164556962,0.00692109946608661
