"","X1351_1937","X1351_1938","X1351_1939","X1351_1928","X1351_1929","X1351_1930","X1351_1931","X1351_1932","X1351_1933","X1351_1934","X1351_1935","X1351_1876","X1351_1877","X1351_1866","X1351_1867","X1351_1868","X1351_1869","X1351_1870","X1351_1871","X1351_1872","X1351_1873","X1351_1925","X1351_1926","X1351_1927","X1351_1914","X1351_1915","X1351_1916","X1351_1917","X1351_1918","X1351_1919","X1351_1922","X1351_1923","X1351_1924","X1351_1475","X1351_1466","X1351_1467","X1351_1468","X1351_1469","X1351_1470","X1351_1471","X1351_1472","X1351_1473","X1351_1463","X1351_1464","X1351_1465","X1351_1455","X1351_1456","X1351_1457","X1351_1458","X1351_1459","X1351_1460","X1351_1461","X1351_1462","X1351_1899","X1351_1900","X1351_1890","X1351_1891","X1351_1892","X1351_1893","X1351_1894","X1351_1895","X1351_1896","X1351_1897","X1351_1651","X1351_1652","X1351_1643","X1351_1646","X1351_1647","X1351_1648","X1351_1649","X1351_1523","X1351_1524","X1351_1514","X1351_1515","X1351_1516","X1351_1517","X1351_1518","X1351_1519","X1351_1520","X1351_1521","X1351_1522","X1351_1686","X1351_1687","X1351_1688","X1351_1677","X1351_1678","X1351_1680","X1351_1681","X1351_1683","X1351_1685","X1351_1561","X1351_1562","X1351_1563","X1351_1552","X1351_1554","X1351_1555","X1351_1556","X1351_1557","X1351_1558","X1351_1559","X1351_1560","X1351_1585","X1351_1586","X1351_1587","X1351_1576","X1351_1577","X1351_1578","X1351_1579","X1351_1580","X1351_1581","X1351_1582","X1351_1583","X1351_1584","X1351_1863","X1351_1864","X1351_1865","X1351_1855","X1351_1856","X1351_1857","X1351_1858","X1351_1859","X1351_1860","X1351_1861","X1351_1862","X1351_1802","X1351_1803","X1351_1793","X1351_1794","X1351_1795","X1351_1796","X1351_1797","X1351_1798","X1351_1799","X1351_1800","X1351_1766","X1351_1767","X1351_1768","X1351_1757","X1351_1758","X1351_1759","X1351_1760","X1351_1761","X1351_1762","X1351_1763","X1351_1764","X1351_1765","X1351_1828","X1351_1829","X1351_1830","X1351_1817","X1351_1818","X1351_1819","X1351_1820","X1351_1822","X1351_1823","X1351_1826","X1351_1827"
"OTU2125",0,0.000110963160230803,0,0,0,0.000221533008418254,0.000222000222000222,0,0.000110717449069973,0,0,0,0.000110975474420153,0,0,0,0,0,0.000110913930789707,0.000110987791342952,0,0,0.000111000111000111,0,0,0,0.000110840168477056,0,0,0,0,0,0.000110877037365562,0,0,0,0,0.000221533008418254,0.000110643947776057,0.000110827884295689,0,0,0,0,0,0.000110729708780866,0,0,0.000222074172773706,0.000332446808510638,0.000332189126342598,0.000332115576220525,0.000110950848773993,0.000111123458162018,0,0,0,0,0,0,0,0,0,0,0,0.000110668437361664,0,0,0,0.00011101243339254,0.00011075423634954,0,0,0,0,0,0,0.000332409972299169,0,0.000332189126342598,0,0,0,0,0,0,0,0,0,0,0,0.00011075423634954,0.000110827884295689,0,0,0.000443311537182755,0.000553832521045636,0.000332373144249945,0.000221533008418254,0.000110717449069973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110889332446219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111582236108012,0,0,0,0,0,0,0,0,0
"OTU60311",0,0.000443852640923213,0.000110791048083315,0.000110729708780866,0.000885543502324552,0.000221533008418254,0.000111000111000111,0,0.000221434898139947,0,0.000110656191213898,0,0,0,0,0.000110815602836879,0.000110926234054354,0,0.000110913930789707,0,0,0.000110877037365562,0,0.000110913930789707,0,0.000221459417561732,0,0,0.00033255736614566,0,0,0.000110680686220255,0,0,0,0,0,0,0,0,0.000110729708780866,0,0,0,0,0,0,0.000332262709048621,0,0.000110815602836879,0,0,0.000110950848773993,0,0,0,0,0,0,0,0,0,0,0.000443115099147003,0.000110791048083315,0.000332005312084993,0.00044296788482835,0.000110729708780866,0.000665041010862337,0.00044404973357016,0,0,0,0,0,0,0.00022158209616663,0,0,0.000110729708780866,0.000110656191213898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221533008418254,0,0,0,0,0,0,0,0.00011054609772275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110926234054354,0,0,0,0,0,0,0,0,0,0,0
"OTU36",0.0026578073089701,0.00166444740346205,0.00321294039441613,0.00276824271952165,0.000110692937790569,0.00232609658839167,0.000333000333000333,0.00110680686220255,0.000885739592559787,0.000996126175982291,0.0067500276640478,0.0212883911741878,0.0181999778049051,0.02183551318998,0.015973377703827,0.0080895390070922,0.0170826400443705,0.012329223592136,0.010980479148181,0.0213096559378468,0.0126596335369239,0.00765051557822375,0.00521700521700522,0.0104259094942325,0.00611995104039168,0.0045399180600155,0.00443360673908224,0.00432037221668328,0.00853563906440528,0.00110705192073508,0.000997893336290054,0.0036524626452684,0.0130834904091363,0.00354295837023915,0.000221287895552113,0.00188094711219296,0.00631229235880399,0.0024368630926008,0.00199159105996902,0.00520891056189737,0.00808326874100321,0.00265839610101905,0.00432276657060519,0.0113044441981603,0.0152925531914894,0.00575794485660503,0.00797077382929259,0.0046516779266807,0.00421940928270042,0.00675975177304965,0.0104085926254014,0.0143916749695561,0.0048818373460557,0.00700077786420713,0.00222469410456062,0.00544928825622776,0.00312256049960968,0.00377945753668297,0.00322724237703094,0.00421894082380371,0.00612881658123468,0.0034467422726262,0.00188804975566415,0.000997008973080758,0.00398847773099934,0.00110668437361664,0.00299003322259136,0.00697597165319455,0.00055420084238528,0.00266429840142096,0.00509469487207886,0.011290679654638,0.0195969884853853,0.00310214934633282,0.0035437430786268,0.00321258446881577,0.00720141812541547,0.00199445983379501,0.0175069252077562,0.00586867456538589,0.00365165431005865,0.00110643947776057,0.00354688539126579,0.00166241826443533,0.000553587245349867,0.000332078813371707,0.000664157626743414,0.00110889332446219,0,0.0008859357696567,0.00953754020184097,0.0105216524532063,0.0121910672725258,0.0046516779266807,0.0115273775216138,0.0165133547600576,0.0132919805050953,0.0173941945490804,0.00642445724412938,0.00841452612931798,0.0159662933806409,0.00199269345732315,0.0116214720531267,0.00265927977839335,0.00154764536811851,0.00177069499778663,0.00254537405931828,0.00553036168565424,0.00177089097952407,0.00552791597567717,0.00952170062001772,0.00210223500774508,0.00453941541186891,0.000664672648720505,0.00343947631199379,0.00354413556318529,0.00210970464135021,0.00598404255319149,0.0122018857459789,0.00409972299168975,0.00210339864939666,0.0191859820339359,0.00166131354524311,0.0075354609929078,0.00366422385076616,0.00321579064094034,0.0018853277143174,0.00266518600777346,0.000442869796279894,0.00266134397870925,0.00898602174395385,0.00188449174149207,0.00377149195784803,0.00232919254658385,0.00244173140954495,0.0127635960044395,0.00587322695035461,0,0.000110987791342952,0.00775193798449612,0,0.00188344781741635,0.000666222518321119,0.000332667997338656,0.000110766504209127,0.000110926234054354,0.00554446662231093,0.00357063155545637,0.00368262470706394,0.00222741953446932,0.00434395188237915,0.0112434598686408,0.0160177975528365,0.00411614195127378,0.00645304850912328,0.00356466525565334,0.00279548250027955
"OTU179",0.000553709856035437,0.000221926320461607,0.000775537336583204,0.00166094563171299,0.00121762231569626,0.00110766504209127,0.000333000333000333,0.000332042058660764,0.00265721877767936,0,0,0.00232841778467679,0.00299633780934414,0.00155176235867879,0.00255130338325014,0.00177304964539007,0.00177481974486966,0.00299900033322226,0.00521295474711624,0.00210876803551609,0.00388672959466963,0,0.000111000111000111,0,0,0.000110729708780866,0,0,0,0,0,0,0.000110877037365562,0.000110717449069973,0.000221287895552113,0.000110643947776057,0.000110741971207087,0.000332299512627382,0.00066386368665634,0,0.000664378252685195,0.00132919805050953,0.00110840168477056,0.000221655768591378,0.00221631205673759,0.00365408038976857,0.00166057788110262,0.00254734743603943,0.00310903841883189,0.00365691489361702,0.00376481009854944,0.00321045057013174,0.00676800177521358,0.000888987665296144,0.000444938820912125,0.000111209964412811,0.000446080071372811,0.000222321031569586,0.000111284219897619,0.000888198068169202,0.00189436148874526,0,0.00133274100399822,0,0,0,0.000110741971207087,0.00055364854390433,0,0,0.00132905083619448,0.000553464688952845,0.00177147918511957,0.000443164192333259,0.000775193798449612,0.00121856652265426,0.0022158209616663,0.00421052631578947,0.000110803324099723,0.00143948621415126,0.00154918667699458,0,0.000110840168477056,0,0.000110717449069973,0.000110692937790569,0,0,0,0,0.00177442608406344,0.000553771181747702,0.000110827884295689,0.000221508472699081,0.000110840168477056,0.000443311537182755,0.000110766504209127,0.000886328384666519,0.000221533008418254,0.000996457041629761,0.000443508149462246,0,0,0,0,0,0.000110668437361664,0.00022121446742617,0,0,0,0,0,0,0.000443803395095972,0.00254734743603943,0.00210970464135021,0.00199468085106383,0.00210759844703272,0.000332409972299169,0.00121775711280859,0.00133081956304758,0.00276885590873851,0.00199468085106383,0.000222074172773706,0.000332667997338656,0,0,0.000110717449069973,0,0.000443754160195252,0.000221704910763773,0.000221852468108708,0,0,0,0,0,0,0.000110741971207087,0,0,0,0,0,0,0.000110889332446219,0.000223164472216023,0,0,0.000668300289596792,0.000222642769676055,0.000333704115684093,0.000111247079764156,0.000222518914107699,0.000111395789239167,0.000223638600022364
"OTU2620",0.000110741971207087,0,0,0,0,0,0.000111000111000111,0,0,0,0.000221312382427797,0.000110877037365562,0.000776828320941072,0.000110840168477056,0,0.000221631205673759,0,0.000111074086415639,0.000110913930789707,0,0.000444197667962243,0,0.000111000111000111,0.000665483584738243,0,0.000775107961466061,0,0,0.000110852455381887,0,0,0.000110680686220255,0,0,0,0,0.000110741971207087,0,0,0,0,0,0.000221680336954112,0,0.000664893617021277,0.000221459417561732,0.000332115576220525,0,0.000111037086386853,0.000332446808510638,0,0,0.000443803395095972,0.000111123458162018,0.000111234705228031,0,0.000223040035686406,0.000222321031569586,0.000890273759180948,0,0.000334299086249164,0.000111185234600845,0,0.000221557549573502,0.000110791048083315,0,0.000332225913621262,0.00188240504927472,0.000443360673908224,0.00033303730017762,0.00011075423634954,0.000110692937790569,0.000664304694419841,0.00232661200974961,0.000221483942414175,0,0.000443164192333259,0.000664819944598338,0.000110803324099723,0.000110729708780866,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0.000221655768591378,0,0.000221680336954112,0.000110827884295689,0,0.00022158209616663,0,0,0.000332631112096685,0.000110705192073508,0.000774764803541782,0,0.00011054609772275,0.0015493581230633,0.00221336874723329,0,0.000221361372440509,0.00033167495854063,0.00121789193976971,0.000110643947776057,0.000885739592559787,0,0,0.00011075423634954,0.00033311125916056,0,0.000110926234054354,0,0.00188198826524964,0,0,0.000110815602836879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111234705228031,0.000222494159528312,0,0,0
"OTU647",0.000221483942414175,0.00133155792276964,0.000553955240416574,0.000442918835123464,0.000221385875581138,0.000664599025254763,0.000333000333000333,0,0.000110717449069973,0.000221361372440509,0.000110656191213898,0.000221754074731123,0,0.000332520505431168,0.000332778702163062,0.000110815602836879,0.000443704936217415,0,0.000332741792369122,0.000110987791342952,0.000333148250971682,0.00133052444838674,0.000111000111000111,0.000332741792369122,0.000333815511294091,0.000110729708780866,0,0,0.000443409821527547,0.000110705192073508,0.000221754074731123,0.000110680686220255,0,0.00033215234720992,0,0,0.000110741971207087,0.000221533008418254,0.00033193184332817,0.000332483652887066,0.000442918835123464,0.000221533008418254,0,0.000110827884295689,0.000110815602836879,0,0.000110705192073508,0,0.000111037086386853,0.000110815602836879,0,0.000110705192073508,0.000110950848773993,0,0,0,0,0,0,0,0,0,0,0.000997008973080758,0,0.00166002656042497,0.00121816168327796,0.00143948621415126,0.000221680336954112,0.00011101243339254,0.000221508472699081,0.000110692937790569,0.000885739592559787,0.00022158209616663,0.000110741971207087,0.000110778774786751,0.00022158209616663,0.000221606648199446,0.00155124653739612,0.000221459417561732,0.000442624764855594,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0,0,0.000443360673908224,0.000110827884295689,0.000110766504209127,0.00022158209616663,0.000110766504209127,0,0.000110877037365562,0,0,0,0,0.000110668437361664,0.000110668437361664,0.000110607233713085,0,0,0,0,0,0,0.000110950848773993,0,0,0.000332446808510638,0,0,0,0.000110901630253965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110803324099723,0,0.0008859357696567,0.000110889332446219,0.000110791048083315,0,0.000110889332446219,0,0,0,0,0,0,0,0.000111321384838027,0,0,0,0,0
"OTU1817",0,0.000110963160230803,0,0,0.000110692937790569,0.000110766504209127,0.000333000333000333,0,0.000110717449069973,0.000221361372440509,0,0,0,0,0,0,0,0,0.000221827861579414,0,0,0.000110877037365562,0.000111000111000111,0,0,0,0,0,0.000110852455381887,0,0,0,0,0,0,0.000110643947776057,0,0,0,0,0.000110729708780866,0,0.000221680336954112,0.000221655768591378,0.000110815602836879,0.000110729708780866,0.000110705192073508,0.000221508472699081,0.000666222518321119,0.000332446808510638,0.000775107961466061,0.000110705192073508,0.000221901697547986,0,0,0.000222419928825623,0,0,0,0.00011102475852115,0.000891464229997771,0.00022237046920169,0.000111061750333185,0,0,0.000110668437361664,0.000332225913621262,0.000110729708780866,0.000443360673908224,0.00044404973357016,0,0.000332078813371707,0,0,0,0,0,0.000110803324099723,0.000110803324099723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221754074731123,0,0,0.000221606648199446,0,0,0.000110668437361664,0,0,0,0,0,0,0,0.000110950848773993,0.00011075423634954,0.000111037086386853,0.000110815602836879,0,0,0,0.000332704890761894,0.00011075423634954,0,0,0,0,0,0,0.000332667997338656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111383381599465,0,0.000111234705228031,0,0.00011125945705385,0,0
"OTU384",0.000996677740863787,0.000221926320461607,0,0,0.000442771751162276,0,0.000777000777000777,0.000110680686220255,0,0.00154952960708356,0,0,0,0,0,0.000110815602836879,0,0,0,0,0,0,0.000111000111000111,0,0,0,0,0,0,0,0,0,0,0.000110717449069973,0.00221287895552113,0.000442575791104227,0.000775193798449612,0.000332299512627382,0.00033193184332817,0.00110827884295689,0.000110729708780866,0.000332299512627382,0.000221680336954112,0.000554139421478444,0,0,0.000442820768294033,0.00011075423634954,0,0,0,0.000442820768294033,0.000554754243869966,0,0,0,0.000223040035686406,0,0,0,0,0.000333555703802535,0,0.000110778774786751,0,0,0,0.000110729708780866,0.000110840168477056,0.00088809946714032,0,0.000221385875581138,0.000221434898139947,0.00121870152891646,0.000110741971207087,0.000221557549573502,0,0.000110803324099723,0,0,0.000110656191213898,0.000110643947776057,0.000110840168477056,0.000443311537182755,0.000110717449069973,0.000442771751162276,0.000110692937790569,0.00155245065424706,0,0.000110741971207087,0,0.000332262709048621,0.000110827884295689,0,0,0,0,0.000110791048083315,0.000110766504209127,0,0.000443508149462246,0,0,0,0,0,0,0,0.000221361372440509,0.00033167495854063,0.000664304694419841,0.00099579552998451,0.00033215234720992,0.000110778774786751,0,0,0.000111037086386853,0,0,0,0,0,0,0,0.00033311125916056,0,0.000221803260507929,0.000111049416990561,0.000110717449069973,0.000887114659569749,0.000332815620146439,0.000221704910763773,0,0.000554569653948536,0,0,0,0,0,0.000221483942414175,0,0,0.000222074172773706,0.000665335994677312,0,0.000665557404326123,0,0,0,0,0,0,0,0,0,0,0
"OTU419",0.000110741971207087,0,0.000443164192333259,0.000110729708780866,0.000221385875581138,0.000110766504209127,0,0,0.000110717449069973,0.000221361372440509,0,0.000443508149462246,0,0.000110840168477056,0.000110926234054354,0,0,0.000111074086415639,0,0.000110987791342952,0.000111049416990561,0.000997893336290054,0.00122100122100122,0.000443655723158829,0.000333815511294091,0.00055364854390433,0.000110840168477056,0.000332336324360253,0.00066511473229132,0.000332115576220525,0.000554385186827808,0.000442722744881018,0.00210666370994567,0.000110717449069973,0,0,0.000221483942414175,0,0.000221287895552113,0.000221655768591378,0,0,0,0,0,0.000110729708780866,0.000110705192073508,0.000221508472699081,0.000111037086386853,0,0.000110729708780866,0,0.000221901697547986,0.000333370374486054,0.000444938820912125,0,0.000669120107059217,0.00033348154735438,0.000333852659692856,0.0002220495170423,0.000222866057499443,0.00022237046920169,0.000333185250999556,0.000664672648720505,0.000332373144249945,0.000774679061531651,0.000553709856035437,0.000110729708780866,0.000221680336954112,0.00022202486678508,0.00011075423634954,0.000110692937790569,0,0,0.000110741971207087,0.000110778774786751,0,0.000221606648199446,0.000110803324099723,0.000332189126342598,0.000442624764855594,0,0,0,0.00033215234720992,0,0,0,0,0,0,0,0,0,0,0.000110827884295689,0.000110766504209127,0,0,0,0,0.000110705192073508,0,0.000110803324099723,0.000331638293168251,0.000110668437361664,0.000221336874723329,0.00022121446742617,0,0,0.000442869796279894,0,0.00033215234720992,0,0,0,0,0,0,0,0.000110705192073508,0,0,0.000110815602836879,0,0.000221778664892437,0,0,0.000110717449069973,0,0.000110938540048813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111582236108012,0,0.000222741953446932,0,0,0,0,0,0.000222791578478334,0
"OTU48121",0.000221483942414175,0,0,0,0,0,0,0.000332042058660764,0.000110717449069973,0,0,0.000221754074731123,0.000776828320941072,0.000110840168477056,0.000110926234054354,0.000332446808510638,0.000443704936217415,0.000444296345662557,0.000110913930789707,0.000665926748057714,0.000333148250971682,0.000110877037365562,0.000222000222000222,0,0,0,0.000110840168477056,0.000221557549573502,0,0,0,0,0.000554385186827808,0.000110717449069973,0,0.000110643947776057,0,0,0.000110643947776057,0,0.000110729708780866,0.000221533008418254,0,0,0.000332446808510638,0.00055364854390433,0.000553525960367541,0.000664525418097242,0,0.000443262411347518,0.000221459417561732,0.000553525960367541,0.000665705092643959,0.000333370374486054,0.000333704115684093,0,0.00133824021411843,0.000222321031569586,0.000445136879590474,0.0002220495170423,0.00100289725874749,0.000111185234600845,0.000444247001332741,0.000997008973080758,0.00254819410591624,0.00110668437361664,0.000332225913621262,0.000775107961466061,0.00110840168477056,0.00066607460035524,0.000332262709048621,0.000221385875581138,0.000110717449069973,0.000110791048083315,0.000110741971207087,0,0.00022158209616663,0.000332409972299169,0.000664819944598338,0.000110729708780866,0.000110656191213898,0,0,0,0,0.000110692937790569,0.000110692937790569,0.000110889332446219,0,0.000110741971207087,0,0,0,0,0.000110840168477056,0,0.000110766504209127,0.000110791048083315,0,0,0.000221754074731123,0.000110705192073508,0.000110680686220255,0.000110803324099723,0.00011054609772275,0,0.000553342186808322,0.000331821701139255,0,0.000221116639027087,0.000221434898139947,0,0.000221434898139947,0,0,0,0,0.000221631205673759,0,0,0,0,0,0,0.000111037086386853,0.000443557329784875,0.000332704890761894,0.000555247084952804,0,0.000110889332446219,0.000110938540048813,0.00033255736614566,0,0,0.00155382907880133,0.000443951165371809,0.000110815602836879,0.000554016620498615,0.000665926748057714,0.000221483942414175,0.000110889332446219,0,0.000444148345547413,0.000110889332446219,0.00210456357997342,0.000221852468108708,0.000221778664892437,0,0,0,0.000445533526397861,0,0.000333704115684093,0,0.00011125945705385,0,0.000111819300011182
"OTU1271",0,0,0.000110791048083315,0,0.000110692937790569,0,0,0.000110680686220255,0.000221434898139947,0.000110680686220255,0,0.000443508149462246,0.000110975474420153,0.000221680336954112,0.000332778702163062,0,0.000110926234054354,0.000222148172831278,0.000221827861579414,0.000332963374028857,0.000666296501943365,0.000332631112096685,0.000333000333000333,0,0.000222543674196061,0.000110729708780866,0.000110840168477056,0.000221557549573502,0,0,0.000110877037365562,0.000221361372440509,0.000110877037365562,0,0.000110643947776057,0.000110643947776057,0,0,0.000221287895552113,0,0.000221459417561732,0,0.000332520505431168,0.000221655768591378,0.000554078014184397,0.00055364854390433,0.000332115576220525,0.000664525418097242,0.000666222518321119,0.000775709219858156,0.000442918835123464,0.000110705192073508,0.000221901697547986,0.000777864207134126,0.000556173526140156,0.000111209964412811,0.000334560053529609,0.00033348154735438,0.000445136879590474,0.000333074275563451,0.000557165143748607,0.00111185234600845,0.000555308751665926,0.000664672648720505,0.000443164192333259,0.000774679061531651,0.00044296788482835,0.000332189126342598,0.000665041010862337,0.00077708703374778,0,0.000110692937790569,0.00033215234720992,0,0,0,0.00022158209616663,0.000332409972299169,0.000554016620498615,0.000221459417561732,0.000331968573641695,0,0.000332520505431168,0,0.000110717449069973,0,0,0.000110889332446219,0,0,0.000221803260507929,0.00011075423634954,0.000110827884295689,0,0,0,0,0.000110791048083315,0,0,0.000110877037365562,0,0,0.000110803324099723,0,0.000221336874723329,0.000221336874723329,0,0.000110680686220255,0.000110558319513543,0.000110717449069973,0.000110643947776057,0,0,0.000332852546321979,0,0.000111037086386853,0,0.000443704936217415,0,0.000110705192073508,0.000221803260507929,0.00011075423634954,0.000110815602836879,0.000111037086386853,0.000887114659569749,0,0.000111049416990561,0,0,0.000221877080097626,0,0,0,0,0,0.000221631205673759,0,0.000110987791342952,0,0.000110889332446219,0.000443164192333259,0.00033311125916056,0.000221778664892437,0,0,0.000221778664892437,0.000557911180540058,0.000111594688092847,0.000334112930170398,0.000445533526397861,0.000111321384838027,0,0.000111247079764156,0.00011125945705385,0.000556978946195834,0.000223638600022364
"OTU716",0,0,0,0,0.000110692937790569,0.000110766504209127,0,0,0,0,0.000110656191213898,0.000332631112096685,0.000665852846520919,0.00133008202172467,0.00110926234054354,0.00121897163120567,0.000998336106489185,0.000444296345662557,0.000554569653948536,0.00166481687014428,0.00122154358689617,0.000554385186827808,0.000666000666000666,0.00077639751552795,0.00100144653388227,0.000442918835123464,0.000886721347816449,0.000221557549573502,0.00033255736614566,0.000332115576220525,0.000554385186827808,0.000221361372440509,0.00121964741102118,0.00033215234720992,0,0.000110643947776057,0,0,0,0.000110827884295689,0,0.000332299512627382,0.000221680336954112,0.000332483652887066,0.000554078014184397,0.00110729708780866,0.000774936344514558,0.000996788127145863,0.00133244503664224,0.000886524822695035,0.00055364854390433,0.000996346728661574,0.000776655941417952,0.00055561729081009,0.000222469410456062,0.000333629893238434,0.000223040035686406,0.000444642063139173,0.000111284219897619,0.000333074275563451,0.000557165143748607,0.00066711140760507,0.000555308751665926,0.000997008973080758,0.00022158209616663,0,0.000221483942414175,0.00121802679658952,0.000443360673908224,0.00088809946714032,0.000443016945398161,0.000442771751162276,0.00033215234720992,0.000553955240416574,0.00110741971207087,0,0.000553955240416574,0.000886426592797784,0.000554016620498615,0.000775107961466061,0.00132787429456678,0,0,0,0,0,0,0,0,0,0.000554508151269824,0.000443016945398161,0.000775795190069822,0.000443016945398161,0.000221680336954112,0.000443311537182755,0.000443066016836509,0.000664746288499889,0.000553832521045636,0.000442869796279894,0.000997893336290054,0.000110705192073508,0,0,0,0.000110668437361664,0.000221336874723329,0,0.000110680686220255,0,0.000110717449069973,0,0.000221434898139947,0.000110778774786751,0.000332852546321979,0,0.000222074172773706,0.000554078014184397,0.000665557404326123,0.000554016620498615,0.000332115576220525,0.000110901630253965,0.000443016945398161,0.000554078014184397,0,0.000332667997338656,0,0.000111049416990561,0,0.000110889332446219,0.000110938540048813,0,0,0,0,0.000221975582685905,0,0.000110803324099723,0,0,0,0,0.000111037086386853,0,0,0,0.000665335994677312,0.000223164472216023,0.000223189376185694,0.000668225860340795,0.000445533526397861,0.000667928309028164,0.00100111234705228,0.000333741239292469,0.000667556742323097,0.000111395789239167,0.000782735100078273
"OTU23",0.00221483942414175,0.00144252108300044,0.00110791048083315,0.00365408038976857,0.00221385875581138,0.00232609658839167,0.000999000999000999,0.00254565578306586,0.00254650132860939,0.00276701715550636,0.00143853048578068,0.00410245038252578,0.00577072466984796,0.00343604522278874,0.00465890183028286,0.0043218085106383,0.00488075429839157,0.00366544485171609,0.00332741792369122,0.00577136514983352,0.00444197667962243,0.00166315556048342,0.00177600177600178,0.00133096716947649,0.00100144653388227,0.00166094563171299,0.000775881179339393,0.00132934529744101,0.00155193437534641,0.000221410384147017,0.00121964741102118,0.000996126175982291,0.00188490963521455,0.0037643932683791,0.00066386368665634,0.00265545474662536,0.00398671096345515,0.00077536552946389,0.00276609869440142,0.000997450958661199,0.00155021592293212,0.00143996455471865,0.00465528707603636,0.00155159038013964,0.00310283687943262,0.00775107961466061,0.00697442710063102,0.00431941521763207,0.00199866755496336,0.00631648936170213,0.00398626951611117,0.00708513229270453,0.00355042716076778,0.0055561729081009,0.00311457174638487,0.00166814946619217,0.00546448087431694,0.00389061805246776,0.00233696861784999,0.0116575996447208,0.00278582571874304,0.00300200133422282,0.00255442025766326,0.00243713304530852,0.000553955240416574,0.00630810092961487,0.00332225913621262,0.00509356660391983,0.0045444469075593,0.00099911190053286,0.00365488979953483,0.000774850564533983,0.00298937112488928,0.00288056725016619,0.0017718715393134,0.00177246039658801,0.00542876135608243,0.0038781163434903,0.0038781163434903,0.00365408038976857,0.00320902954520305,0.00033193184332817,0.00110840168477056,0.000443311537182755,0.000221434898139947,0.000221385875581138,0.000221385875581138,0.000443557329784875,0.000221263414094479,0.000664451827242525,0.00144172119330154,0.00210433049064127,0.00110827884295689,0.00132905083619448,0.000886721347816449,0.00155159038013964,0.00254762959680992,0.00188344781741635,0.00132919805050953,0.000996457041629761,0.00299368000887016,0.00066423115244105,0.00232429441062535,0.00188365650969529,0.000773822684059253,0.00132802124833997,0.00199203187250996,0.000663643402278509,0.00132816823464305,0.00187949143173024,0.00354295837023915,0.00154901526886479,0.00188219663418955,0.000110778774786751,0.00144236103406191,0.000996788127145863,0.00144348212302909,0.00121897163120567,0.00310593455352191,0.000775623268698061,0.00066423115244105,0.00110901630253965,0.000886033890796323,0.00232712765957447,0.000777259604707972,0.000776225327123531,0.000332704890761894,0.00111049416990561,0.000996457041629761,0.00166333998669328,0.00166407810073219,0.000886819643055094,0.000443704936217415,0.000998225377107365,0.00210876803551609,0.00277469478357381,0.00243794326241135,0.000332409972299169,0.000998890122086571,0.0026578073089701,0.000887114659569749,0.000664746288499889,0.000888296691094826,0.000554446662231093,0.000443066016836509,0.000554631170271769,0.00243956531381681,0.00133898683329614,0.00145073094520701,0.000668225860340795,0.00189351748719091,0.00111321384838027,0.00411568409343715,0.00155745911669819,0.00278148642634624,0.002005124206305,0.00167728950016773
