"","SRR13801311","SRR13801300","SRR13801289","SRR13801322","SRR13801278","SRR13801219","SRR13801208","SRR13801197","SRR13801185","SRR13801126","SRR13801115","SRR13801016","SRR13801015","SRR13801018","SRR13801014","SRR13801013","SRR13801011","SRR13801010","SRR13801009","SRR13801008","SRR13801349","SRR13801320","SRR13801319","SRR13801318","SRR13801321","SRR13801317","SRR13801316","SRR13801315","SRR13801314","SRR13801313","SRR13801312","SRR13801310","SRR13801309","SRR13801220","SRR13801221","SRR13801216","SRR13801215","SRR13801214","SRR13801213","SRR13801212","SRR13801211","SRR13801210","SRR13801179","SRR13801178","SRR13801177","SRR13801176","SRR13801127","SRR13801125","SRR13801124","SRR13801123","SRR13801122","SRR13801121","SRR13801120","SRR13801074","SRR13801073","SRR13801075","SRR13801071","SRR13801069","SRR13801068","SRR13801067","SRR13801066","SRR13801065","SRR13801064","SRR13801576","SRR13801574","SRR13801572","SRR13801569","SRR13801175","SRR13801174","SRR13801173","SRR13801352","SRR13801351","SRR13801353","SRR13801424","SRR13801422","SRR13801421","SRR13801420","SRR13801419","SRR13801418","SRR13801417","SRR13801416","SRR13801529","SRR13801528","SRR13801527","SRR13801530","SRR13801526","SRR13801522","SRR13801521","SRR13800958","SRR13800956","SRR13801130","SRR13801129","SRR13801128","SRR13801131","SRR13801396","SRR13801395","SRR13801393","SRR13801392","SRR13801391","SRR13801390","SRR13801389","SRR13801435","SRR13801434","SRR13801433","SRR13801437","SRR13801432","SRR13801431","SRR13801430","SRR13801429","SRR13801428","SRR13801427","SRR13801426","SRR13801007","SRR13801266","SRR13801265","SRR13801264","SRR13801267","SRR13801263","SRR13801261","SRR13801260","SRR13801259","SRR13801258","SRR13801257","SRR13801256","SRR13801097","SRR13801095","SRR13801098","SRR13801093","SRR13801092","SRR13801091","SRR13801090","SRR13801089","SRR13801088","SRR13801087","SRR13801511","SRR13801510","SRR13801509","SRR13801512","SRR13801508","SRR13801507","SRR13801506","SRR13801505","SRR13801503","SRR13801502","SRR13801501","SRR13801500","SRR13801488","SRR13801487","SRR13801486","SRR13801490","SRR13801485","SRR13801484","SRR13801483","SRR13801481","SRR13801480","SRR13801479","SRR13801477"
"OTU1809",0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,9.88630746416214e-05,0,0,0,0,0,9.88924050632911e-05,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111759469884284,0.00237435694499406,0.00237930008922375,0.000395765311170476,9.88924050632911e-05,0.00138517858909667,0.00217649386624456,0.00276926120067253,0.00118753092528451,0.00970489205783323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0,0,0,0.00019776525264511,9.88826263225551e-05,0,9.88924050632911e-05,0.00019776525264511,0,9.89217528934613e-05,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,9.88826263225551e-05,0,9.88924050632911e-05,9.89511181476351e-05,0,0,0,9.88924050632911e-05,9.89511181476351e-05,0,0,0,9.88924050632911e-05,0.000198019801980198,0,9.89021857383048e-05,0,0.000692383778437191,0,0
"OTU14",0,9.8941327792619e-05,0,0,9.8872849515523e-05,0,0,0,9.88924050632911e-05,0,9.8872849515523e-05,0.0198754078908336,0.00187914152902779,0.00168083844176389,0,0.000494510928691524,0.000890295776041151,0.000692178384257886,0.0010878164556962,0.00454995054401583,0.00652818991097923,9.88826263225551e-05,0,0,0,0,0.000494364247577615,0.000494413131612776,0,0.000296677215189873,0,9.89217528934613e-05,0.000296677215189873,0,0,0.125865137433261,0.0511172631995254,0,0.00583407495303075,0,9.88630746416214e-05,0,0,0,0,0.0612325650410525,0.000296706557214914,0.0194856577645895,0.0549233052944087,0.0159264022158473,0.506529481598734,0,0.0425237341772152,0,9.89315393747527e-05,0.000198275007435313,0,0,0,0,0,0.000395843641761504,0.00029708853238265,0.0583234480031633,0.388334157192289,0.0295629820051414,0.209631167803817,0.0407356140003955,0.0385642242657965,0.0214575299119945,0,0.0151305379746835,0.000296589223924864,0.0118717847249703,0.0545832097300504,0.0792363240676625,0.0102848101265823,0.0308574819503511,0.143280925541382,0.270687098368759,0.105695076132094,0.0843552215189873,0.269652921981608,0,0,0,0,0,0,0,0,0.00158321789036216,9.89021857383048e-05,0,0,0.000791139240506329,0,9.88533017002768e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,9.89021857383048e-05,0.00376200376200376,0.0346123417721519,0.000395608742953219,0.000395608742953219,0,0.0149312765747058,0,0.000197843505786923,0.000296677215189873,0.00019776525264511,0.00029673590504451,0.000296765258680384,9.88924050632911e-05,9.88533017002768e-05,9.90197049212793e-05,9.89021857383048e-05,0.000197843505786923,0.000197863078749505,0.00019780437147661,9.88924050632911e-05,0,0,0.00019776525264511,9.88826263225551e-05,0,0,0.000197784810126582,0.000296765258680384,0,0,0.000296853354442905,0.000494266508501384,0.000296677215189873,0.000494315373208107,0.000197784810126582,0.000396039603960396,0.000395491398062092,9.89021857383048e-05,0.000296618548546569,0.00029673590504451,0.000593354430379747,0.000889855645639707
"OTU176",0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296647878967665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0,0.000692589294548333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0.000197882655585238,0,9.88826263225551e-05,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,9.88924050632911e-05,0
"OTU223",0,0.000197882655585238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU12045",0,9.8941327792619e-05,9.89315393747527e-05,9.88826263225551e-05,0.000197745699031046,0,0,9.89707046714173e-05,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0,9.88630746416214e-05,0.000296647878967665,0,0.000296618548546569,9.88826263225551e-05,0,0.000296677215189873,0.000197726149283243,0.000197843505786923,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0.00019780437147661,0.000297000297000297,0,0,9.89021857383048e-05,9.8941327792619e-05,9.88826263225551e-05,0.00019776525264511,0,0,9.88826263225551e-05,0.00019782393669634,0,0,0,0,0,0.000197843505786923,0,9.89021857383048e-05,0,0.000197784810126582,9.88826263225551e-05,9.88826263225551e-05,0,0,9.89511181476351e-05,0.000296677215189873,9.89217528934613e-05,9.8941327792619e-05,0.000197784810126582,9.89511181476351e-05,0.000395413206801107,0.000395569620253165,0.000197726149283243,0.000395569620253165,0.000198019801980198,0.000593237097093138,9.89021857383048e-05,0.000494364247577615,0.00039564787339268,0,0.000197745699031046
"OTU520",0,0,0,0,9.8872849515523e-05,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0.00019776525264511,0,0,0,0.00019776525264511,0.000296618548546569,0.000296647878967665,9.88924050632911e-05,9.88924050632911e-05,0.000197726149283243,9.89217528934613e-05,0,0,0,0,0,0,0.000296647878967665,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494364247577615,0.000296647878967665,9.8872849515523e-05,0,0,0,0.0263053797468354,0.0013840830449827,9.89315393747527e-05,0.000395530505290221,0,0,0.000296706557214914,0,0,9.8872849515523e-05,0,0,0,0,0,0.0028675961633541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791217485906439,0,0,0.0442906574394464,0,0,0,0,0,0.00277090549233053,0.00019780437147661,9.9000099000099e-05,0.000197784810126582,9.89021857383048e-05,0.00187914152902779,0.015830612446819,0.00019776525264511,0.00019776525264511,9.89217528934613e-05,9.88924050632911e-05,0.000395530505290221,0.00019782393669634,9.89217528934613e-05,0,0,0,9.89021857383048e-05,9.89217528934613e-05,9.89315393747527e-05,0.00019780437147661,9.88924050632911e-05,0,0.00019776525264511,0,9.88826263225551e-05,0.000197784810126582,9.89511181476351e-05,0.000197784810126582,0,0,0,0.00019790223629527,0.000197706603400554,0.000296677215189873,0,0.000988924050632911,9.9009900990099e-05,9.8872849515523e-05,9.89021857383048e-05,0.000296618548546569,9.89119683481701e-05,9.88924050632911e-05,0.000395491398062092
"OTU9",0,0,0.000197863078749505,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,9.88924050632911e-05,0,0,9.89217528934613e-05,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,9.8941327792619e-05,0,9.89021857383048e-05,0,0.000198059021588433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0.000296706557214914,0,0,0.000692178384257886,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0,0,0,0,0,0.000197726149283243,0,0,0,0,0,0.000197921820880752,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0.00019782393669634,9.89217528934613e-05,0,9.88533017002768e-05,9.90197049212793e-05,9.89021857383048e-05,0,0,0,0,0,0,0.00019776525264511,0,0.000296677215189873,0,9.88924050632911e-05,0,0,0,0,9.88533017002768e-05,0,9.88630746416214e-05,9.88924050632911e-05,9.9009900990099e-05,9.8872849515523e-05,9.89021857383048e-05,0,0,0,0.000197745699031046
"OTU1291",0,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198773734177215,0,0.132799367151192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4911",0,0,0.000494657696873763,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1383",9.89021857383048e-05,0,0,0,0.000197745699031046,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0.000197745699031046,0,0,0,0.000197726149283243,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,9.88924050632911e-05,0,0.00019780437147661,9.8941327792619e-05,9.88826263225551e-05,0,0,0,0.00019776525264511,0,0.000296765258680384,0,0,9.90197049212793e-05,0,9.89217528934613e-05,9.89315393747527e-05,0,0,0,0,0,0,0,9.89511181476351e-05,9.88924050632911e-05,0,0,0,9.89511181476351e-05,9.88533017002768e-05,0.000197784810126582,0.000197726149283243,0.000395569620253165,9.9009900990099e-05,0,0,0,9.89119683481701e-05,0.000197784810126582,9.8872849515523e-05
"OTU143",9.89021857383048e-05,0,0,0,9.8872849515523e-05,9.88826263225551e-05,0,0,0,0,9.8872849515523e-05,0,0,0,0,0.0128572841459796,0.0747848451874567,0,0,0,0,0.183328389202017,0,0.133069698467622,0,9.88826263225551e-05,9.8872849515523e-05,0,0.0595332278481013,0.00504351265822785,0.138111715274345,0.00504500939756653,0.0627966772151899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0.026024144072828,0.00346157650084067,0,0,0,9.89021857383048e-05,0.172301304863582,0,0.0174067846899416,0.00326280403401226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9000099000099e-05,0.000197784810126582,0,0,0,0,9.88826263225551e-05,0,0,0.00781172747948186,9.89119683481701e-05,0.00316549609259076,0.000197784810126582,9.88533017002768e-05,0.000396078819685117,0.0200771437048759,0,0,0,0.0927610759493671,0.000296677215189873,0,0.00019776525264511,9.88826263225551e-05,9.88924050632911e-05,0,9.88924050632911e-05,0.00346226135127114,0.01662214306916,0,0,9.88533017002768e-05,0.000197784810126582,0.000197726149283243,0.000395569620253165,0,0,0.00019780437147661,0,0.00019782393669634,0,0.000197745699031046
"OTU7437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU120",9.89021857383048e-05,9.8941327792619e-05,9.89315393747527e-05,0,0.000395491398062092,0,0.000197941409342835,9.89707046714173e-05,0,9.89021857383048e-05,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,9.8872849515523e-05,0.000197726149283243,0.000395530505290221,9.88826263225551e-05,0.000494364247577615,0.000593295757935331,9.88924050632911e-05,0.000197784810126582,9.88630746416214e-05,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692726373082632,0.000296706557214914,0.000396000396000396,0.00089003164556962,9.89021857383048e-05,0.00019780437147661,0.000296823983377857,0.00019776525264511,0.000593295757935331,0.000494608764467306,9.88924050632911e-05,0.000494413131612776,9.89119683481701e-05,0.000494608764467306,0.000395569620253165,0.000197706603400554,0.000396078819685117,0.00019780437147661,0.000494608764467306,0.000197863078749505,0.000296706557214914,9.88924050632911e-05,9.88924050632911e-05,0,0.000296647878967665,0.00108770888954811,0.000197784810126582,0.000296853354442905,0.000692246835443038,9.89217528934613e-05,9.8941327792619e-05,0.000296677215189873,0.00019790223629527,0.000197706603400554,0.000593354430379747,0.000692041522491349,0.000791139240506329,0.00128712871287129,0.000494364247577615,0.00019780437147661,0.00098872849515523,0.00118694362017804,0.0010878164556962,0.000889855645639707
"OTU163",0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190820061331487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0.00494755590738175,0.000692315300168134,0,0,0,0,0,0,0,0.577812932568717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90197049212793e-05,0,0,0,0,0.10878164556962,0,0,0,0,0.434236550632911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU7840",9.89021857383048e-05,0.000395765311170476,0.000890383854372774,0.000395530505290221,0.000593237097093138,9.88826263225551e-05,0.000296912114014252,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,9.88826263225551e-05,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0.000296589223924864,0,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90197049212793e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0
"OTU10521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0,0,0,0,0.000296677215189873,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,9.89021857383048e-05,0.000296765258680384,0,9.88630746416214e-05,0.00019776525264511,9.8872849515523e-05,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,9.8872849515523e-05,0,0,0,0,0
"OTU5716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0.000296589223924864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,9.88826263225551e-05,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0
"OTU1284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771589672568998,0,0,0.00177953534354918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474589677674511,0,0.000692178384257886,0,0,0,0.00187876990012855,0.00188007124480507,0,0,0.00485004454122538,0.00089003164556962,9.89021857383048e-05,0.000395413206801107,9.89021857383048e-05,0.000395608742953219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296882731321128,0.00385718524379389,0,0,0,0,0,0,0.000692178384257886,0,0,0.00019776525264511,0.00207715133531157,0.00276980908101692,0,0,0,0,0.000494608764467306,0.000593589236248516,0.000494510928691524,0.00187895569620253,0.000593354430379747,0.021556412538317,0.00553742707406309,0.00385642242657965,0,0.00267168018998615,0.00721914556962025,0.0227520031654961,0.002077767883645,0.0481606012658228,0.00286958242628142,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0
"OTU12189",0.00019780437147661,0,9.89315393747527e-05,9.88826263225551e-05,0.000395491398062092,0,9.89707046714173e-05,0,9.88924050632911e-05,0,9.8872849515523e-05,0,0.00019780437147661,0,0,0,0,0,0,0,0,0.000296647878967665,0.000197745699031046,0.000296589223924864,0.000296647878967665,0.000296647878967665,0.000790982796124184,9.88826263225551e-05,0.000494462025316456,0.000197784810126582,0,0,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0.000198275007435313,0,0,0,0,9.89021857383048e-05,0.000593765462642256,0.00029708853238265,0,0,0,0,0,0,0,0,0,0.000988630746416213,0,0,0,0,0,9.88826263225551e-05,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,0,0,9.8872849515523e-05,0,0,0,0.000989609104403761,0.000593413114429829,0.000396000396000396,0.000395569620253165,0,0.00019780437147661,0.000395765311170476,0.000494413131612776,0.000494413131612776,0.000197843505786923,0.000197784810126582,0.00019776525264511,0.00029673590504451,0.000197843505786923,0.000296677215189873,0,0.000297059114763838,0.00019780437147661,0.000197843505786923,0,0.000395608742953219,0,9.88924050632911e-05,9.88826263225551e-05,0.00019776525264511,0.00019776525264511,0.000494462025316456,0,0.000395569620253165,0,0.000296823983377857,9.88924050632911e-05,0.00019790223629527,0.000197706603400554,0.000197784810126582,9.88630746416214e-05,0.000197784810126582,0.000396039603960396,0.000296618548546569,0.000296706557214914,0.000296618548546569,0.00039564787339268,0.000395569620253165,0.000197745699031046
"OTU131",9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0.0643789556962025,0.0735134065499159,0.00257120253164557,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,9.89021857383048e-05,0,0,0,0,0,9.88826263225551e-05,0,0,0,9.89805008413343e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593295757935331,0.0182969043615864,0.13415719228868,0.00484620710117694,9.89217528934613e-05,0.0306536141599921,0.000395452298566485,0.0196776426381885,0.0161162744710303,0.0653614159992089,0.211489025113704,0.155907068709837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029655990510083,0,0,0,9.89315393747527e-05,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU476",9.89021857383048e-05,0,0,0,0,0,0,0.00138558986539984,0,0,0,0,0,0,0.0113715020270938,0,0.000692452270254229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0.0467761075949367,0,0.0114715189873418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791139240506329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494462025316456,0.000593413114429829,0,0.0331322322223321,0.00356047868657897,0.00227407553885703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478686578973395,0,0.000494706638963095,0,0,0.000395687011573845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135522801464042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU13013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0.00019776525264511,9.88826263225551e-05,9.8872849515523e-05,0.000296647878967665,9.88924050632911e-05,9.88924050632911e-05,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,9.89021857383048e-05,0,0,0,0,0,0,0,9.89217528934613e-05,0.000197784810126582,9.88533017002768e-05,0,0,0,0,9.89021857383048e-05,0,0,9.88826263225551e-05,0,0,0.000395569620253165,9.89511181476351e-05,0,0,0,0,0,0.00029655990510083,0.000197784810126582,0,0.000197784810126582,0.000198019801980198,0.000296618548546569,0,0,0.00029673590504451,0,0.000197745699031046
"OTU183",9.89021857383048e-05,0,0,0,9.8872849515523e-05,9.88826263225551e-05,0,0,0.291831487341772,0,0,0,9.89021857383048e-05,0,0,0.00326377212936406,9.89217528934613e-05,0,0,9.89119683481701e-05,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,9.89511181476351e-05,0,0.00355942258255883,0.142744089425265,0.00118659151587066,0.00297000297000297,0.119426594167079,0.000692109946608661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0.0543134151167392,0,0,0,0,0,0,0,0,0,0.00227475027198101,0,9.89021857383048e-05,0,0,9.8941327792619e-05,0,0.0129536240482547,0.0940035622402533,0.0156265453466522,0.0164112703905091,0.00415718103533604,0.00187895569620253,0.00524181584413016,0.00751285092922104,0.0545940065275443,0.0211650677479972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049480455220188,0.000395608742953219,0.00217800217800218,0,0.00563742458708337,0.000890119671644743,0.000692589294548333,0,0.00692178384257886,0.00425363537441883,0.00484572784810127,9.88826263225551e-05,0,0.000494608764467306,0,0.000197706603400554,0,0,0,0,0,0.0126582278481013,0,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
